"WOS_ID","Authors","Title","Year","Source","DOI","AdditionalPublications","Country","System","Habitat","DurationDays","NumberOfStressors","FullyFactorial","LargestCombination","SpecificCombinations","Physiological","Individual","Population","Community","Ecosystem","SingleSpecies","TaxonomicGroup","MultipleTimepoints","Recovery","Sequential","StressorOneClass","StressorOneIdentity","StressorOneNote","StressorOneLevels","StressorTwoClass","StressorTwoIdentity","StressorTwoNote","StressorTwoLevels","StressorThreeClass","StressorThreeIdentity","StressorThreeNote","StressorThreeLevels","StressorFourClass","StressorFourIdentity","StressorFourNote","StressorFourLevels","StressorFiveClass","StressorFiveIdentity","StressorFiveNote","StressorFiveLevels","StressorSixClass","StressorSixIdentity","StressorSixNote","StressorSixLevels","StressorSevenClass","StressorSevenIdentity","StressorSevenNote","StressorSevenLevels","StressorEightClass","StressorEightIdentity","StressorEightNote","StressorEightLevels","StressorNineClass","StressorNineIdentity","StressorNineNote","StressorNineLevels","StressorTenClass","StressorTenIdentity","StressorTenNote","StressorTenLevels","StressorElevenClass","StressorElevenIdentity","StressorElevenNote","StressorElevenLevels","StressorTwelveClass","StressorTwelveIdentity","StressorTwelveNote","StressorTwelveLevels","StressorThirteenClass","StressorThirteenIdentity","StressorThirteenNote","StressorThirteenLevels","StressorFourteenClass","StressorFourteenIdentity","StressorFourteenNote","StressorFourteenLevels","StressorFifteenClass","StressorFifteenIdentity","StressorFifteenNote","StressorFifteenLevels","StressorSixteenClass","StressorSixteenIdentity","StressorSixteenNote","StressorSixteenLevels","StressorSeventeenClass","StressorSeventeenIdentity","StressorSeventeenNote","StressorSeventeenLevels","StressorEighteenClass","StressorEighteenIdentity","StressorEighteenNote","StressorEighteenLevels","StressorNineteenClass","StressorNineteenIdentity","StressorNineteenNote","StressorNineteenLevels","StressorTwentyClass","StressorTwentyIdentity","StressorTwentyNote","StressorTwentyLevels","StressorTwentyOneClass","StressorTwentyOneIdentity","StressorTwentyOneNote","StressorTwentyOneLevels","StressorTwentyTwoClass","StressorTwentyTwoIdentity","StressorTwentyTwoNote","StressorTwentyTwoLevels"
"WOS:000447092700145","Falfushynska, HI; Gnatyshyna, LL; Ivanina, AV; Khoma, VV; Stoliar, OB; Sokolova, IM","Bioenergetic responses of freshwater mussels Unio tumidus to the combined effects of nano-ZnO and temperature regime",2019,"SCIENCE OF THE TOTAL ENVIRONMENT","10.1016/j.scitotenv.2018.09.136",NA,"ukraine","lab",NA,"14",2,"yes",2,"1-2,","yes","no","no","no","no","unio tumidus","mollusca","no","no","no","temperature","warming","Other groups were exposed to one of the following conditions: 1) 3.1 μM nZnO at 18 °C (nZnO); 2) 3.1 μMZn2+ at 18 °C as a positive control for Zn exposure (Zn); 3) elevated temperature of 25 °C (T); and 4) a combination of 3.1 μM nZnO and elevated temperature of 25 °C (nZnO+T).Nomortality",2,"nanoparticles","zinc nanoparticles","All chemicalswere purchased fromSigma Aldrich (St. Louis, USA) or Merck (Synbias, Kyiv, Ukraine), and were of the analytical grade or higher. For experimental exposures, commercially produced nZnO particles were used (Sigma-Aldrich, catalog # 721077). The particle size range of nZnO suspensions in exposure water assessed by transmission electron microscopy was 50-100 nm (Supplementary Fig. 1), which corresponded to the manufacturer's specifications (average size of 92 nm). Dynamic Light Scattering analysis of nZnO suspensions yielded the following peak values for the hydrodynamic volumes: intensity-weighted volume of 441 +/- 4.9 nm; volume-weighted volume of 187 +/- 3.5 nm; and number-weighted volume of 132 +/-2.6 nm (N = 6). Zeta potential of nZnO was -1.39 +/- 0.21 mV (N = 3). Temperature within the studied range (18-25 °C) had no significant effect on nZnO properties.",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOS:000447569300029","He, H; Jin, H; Jeppesen, E; Li, KY; Liu, ZW; Zhang, YD","Fish-mediated plankton responses to increased temperature in subtropical aquatic mesocosm ecosystems: Implications for lake management",2018,"WATER RESEARCH","10.1016/j.watres.2018.07.055",NA,"china","mesocosm","lentic","118",2,"yes",2,"1-2,","no","no","no","yes","yes",NA,NA,"yes","no","no","temperature","warming","Temperatures were maintained at 3 degrees warmer than ambient temperature",2,"biological alterations","species loss","Big head carp was excluded from experiemental units, while control mesocosms had one big head carp at biomass densities that approximated natural conditions (208 kg ha-1)",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOS:000447591000018","Bi, R; Zeng, XF; Mu, L; Hou, LP; Liu, WH; Li, P; Chen, HX; Li, D; Bouchez, A; Tang, JX; Xie, LT","Sensitivities of seven algal species to triclosan, fluoxetine and their mixtures",2018,"SCIENTIFIC REPORTS","10.1038/s41598-018-33785-1",NA,"china","lab",NA,"4",2,"yes",2,"1-2,","no","no","yes","no","no","chlorella pyrenoidosa; chlorella ellipsoidea; scenedesmus obliquus; scenedesmus quadricauda; dunaliella salina; dunaliella parva; chlamydomonas microsphaera","algae","no","no","no","general biocide","triclosan","The nominal exposure concentration range was 0-2000 µg/L for triclosan with 9 concentration gradients including solvent control (i.e., DMSO at approximately 0.1% (v/v) of the exposure volume), respectively",9,"pharmaceuticals","fluoxetine","The nominal exposure concentration range was 0-1280µg/L for fuoxetine with 9 concentration gradients including solvent control (i.e., DMSO at approximately 0.1% (v/v) of the exposure volume), respectively",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOS:000447805500134","Zhang, SS; Ding, JN; Razanajatovo, RM; Jiang, H; Zou, H; Zhu, WB","Interactive effects of polystyrene microplastics and roxithromycin on bioaccumulation and biochemical status in the freshwater fish red tilapia (Oreochromis niloticus)",2019,"SCIENCE OF THE TOTAL ENVIRONMENT","10.1016/j.scitotenv.2018.08.266",NA,"china","lab",NA,"14",2,"yes",2,"1-2,","yes","no","no","no","no","oreochromis niloticus","fish","no","no","no","microplastics","microspheres","1, 10, 100 μg/L",3,"antibiotic","roxithromycin","0, 50 μg/L",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOS:000448167900012","Jabiol, J; Cornut, J; Tlili, A; Gessner, MO","Interactive effects of dissolved nitrogen, phosphorus and litter chemistry on stream fungal decomposers",2018,"FEMS MICROBIOLOGY ECOLOGY","10.1093/femsec/fiy151",NA,"germany","lab",NA,"36",2,"yes",2,"1-2,","no","no","yes","yes","yes",NA,NA,"yes","no","no","nutrients","phosphate","The three other nutrient solutions were similar in composition but contained different concentrations of N (KNO3 ) and P (K2 HPO4 * 3H2 O). A high-nutrient solution (NP) had 10 times the N (4480 μg L-1) and P (620 μg L-1) concentrations of the low-nutrient solution, thus keeping the N:P ratio constant.",2,"nutrients","nitrate","The three other nutrient solutions were similar in composition but contained different concentrations of N (KNO3 ) and P (K2 HPO4 * 3H2 O). A high-nutrient solution (NP) had 10 times the N (4480 μg L-1) and P (620 μg L-1) concentrations of the low-nutrient solution, thus keeping the N:P ratio constant.",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOS:000448462700091","Yu, C; Li, C; Wang, T; Zhang, M; Xu, J","Combined Effects of Experimental Warming and Eutrophication on Phytoplankton Dynamics and Nitrogen Uptake",2018,"WATER","10.3390/w10081057",NA,"china","mesocosm","lentic",NA,2,"yes",2,"1-2,","no","no","yes","yes","yes",NA,NA,"yes","no","no","temperature","warming","Increase in temperature of 4.5  C compared with the control using aquarium heaters",2,"nutrients","phosphate","Addition of 50 ug/L phosphate (KH2PO4) every 2 weeks",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOS:000448760800009","Luo, TL; Chen, JW; Li, XH; Zhang, SY; Yao, HY; Peijnenburg, WJGM","Effects of lomefloxacin on survival, growth and reproduction of Daphnia magna under simulated sunlight radiation",2018,"ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY","10.1016/j.ecoenv.2018.09.067",NA,"china","lab",NA,"2",2,"yes",2,"1-2,","no","no","yes","no","no","daphnia magna","crustacea","no","no","no","antibiotic","lomefloxacin","0, 25, 50, 100 μM",4,"UV light","UV light","sunlight",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOS:000448760800040","Azevedo-Linhares, M; Souza, ATC; Lenz, CA; Leite, NF; Brito, IA; Folle, NMT; Garcia, JE; Neto, FF; Ribeiro, CAO","Microcystin and pyriproxyfen are toxic to early stages of development in Rhamdia quelen: An experimental and modelling study",2018,"ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY","10.1016/j.ecoenv.2018.09.064",NA,"brazil","lab",NA,"4",2,"yes",2,"1-2,","no","yes","yes","no","no","rhamdia quelen","fish","no","no","no","cyanotoxin","microcystin-lr","control, 1 µg L-1, 10 µg L-1 and 100 µg L-1",4,"insecticide","pyriproxyfen","control, 20 and 200 µg L -1",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOS:000448832700007","Saari, GN; Corrales, J; Haddad, SP; Chambliss, CK; Brooks, BW","Influence of Diltiazem on Fathead Minnows Across Dissolved Oxygen Gradients",2018,"ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","10.1002/etc.4242",NA,"usa","lab",NA,"2",2,"yes",2,"1-2,","yes","yes","yes","no","no","pimephales promelas","fish","no","no","no","oxygen","low oxygen concentration","Oxygen treatment levels included 8.2(control), 5.0, 3.0, 2.0, 1.0, and 0.5mg/L",6,"pharmaceuticals","diltiazem","Nominal diltiazem treatment levels were 0, 0.00 015 (diltiazem THV), 15, 30, 45, and60 mg/L",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOS:000448832700007","Saari, GN; Corrales, J; Haddad, SP; Chambliss, CK; Brooks, BW","Influence of Diltiazem on Fathead Minnows Across Dissolved Oxygen Gradients",2018,"ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","10.1002/etc.4242",NA,"usa","lab",NA,"7",2,"yes",2,"1-2,","yes","yes","yes","no","no","pimephales promelas","fish","no","no","no","oxygen","low oxygen concentration","Two interactive nominal dissolved oxygendiltiazem studieswere conducted at normal control (8.2mg dissolved oxygen/L)and either moderate (5.0 mg dissolved oxygen/L) or low (3.0 mgdissolved oxygen/L) treatment levels",3,"pharmaceuticals","diltiazem","5 diltiazem treat-ment levels including 0, 0.3394, 33.94, 339.4, and 3394mg/L",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOS:000448944600001","Landeira-Dabarca, A; Perez, J; Graca, MAS; Boyero, L","Joint effects of temperature and litter quality on detritivore-mediated breakdown in streams",2019,"AQUATIC SCIENCES","10.1007/s00027-018-0598-8",NA,"portugal","lab",NA,"20",2,"yes",2,"1-2,","no","yes","yes","no","yes","sericostoma vittatum","insecta","no","no","no","temperature","warming","Detritivores were exposed in microcosms at two temperatures (10 and 15 °C) and four categories of litter quality (based on nitrogen and condensed tannin concentrations: low N, high T (LN/HT;0.52%N;17.0%T); low N, low T(LN/LT; 0.58%N, 1.6%T); high N, high T (HN/HT; 1.74%N, 12.7%T); and high N, low T concentrations (HN/LT; 1.63%N, 0.9%T).",2,"biological alterations","leaf litter type","Detritivores were exposed in microcosms at two temperatures (10 and 15 °C) and four categories of litter quality (based on nitrogen and condensed tannin concentrations: low N, high T (LN/HT;0.52%N;17.0%T); low N, low T(LN/LT; 0.58%N, 1.6%T); high N, high T (HN/HT; 1.74%N, 12.7%T); and high N, low T concentrations (HN/LT; 1.63%N, 0.9%T).",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOS:000449113100009","Weigelhofer, G; Ramiao, JP; Puritscher, A; Hein, T","How do chronic nutrient loading and the duration of nutrient pulses affect nutrient uptake in headwater streams?",2018,"BIOGEOCHEMISTRY","10.1007/s10533-018-0518-y",NA,"austria","field","lotic","0.21",2,"yes",2,"1-2,","no","no","no","no","yes",NA,NA,"yes","no","yes","nutrients","nutrient enrichment and limitation","Streams were across a land use gradient ranging from extensive forests in the south to fertilized pastures in the middle and intensive grain farming with regular tillage in the north (Trophic state: 1.2 Oligotrophic, 1.4 Oligotrophic, 1.4 Oligotrophic, 1.8 Mesotrophic, 2 Meso-eutrophic, 2.7 Eutrophic, 3.1 Eu-polytrophic, 3.6 Polytrophic, 3.4 Polytrophic ; % arable land: 10, 46, 54, 50, 8, 83, 74, 70, 92; DOC mg/L: 1.3, 1.8. 1.7, 1.8, 1.5, 2.5, 3.3, 5.3, 6.4)",9,"nutrients","nutrient enrichment","Phosphorous & ammonium. Conducted three sequential plateau additions with increasing concentrations of soluble reactive phosphorus (SRP; as Na(H2PO4)·2H2O) and NH4-N (as NH4Cl) in each study reach; performed instantaneous slug additions of SRP, NH4-N, and Cl in each of the nine streams. Nutrients and chloride were dissolved in 10 L of stream water and were released at the head of the reach as a single pulse",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOS:000449247600019","Oliveira, P; Barboza, LGA; Branco, V; Figueiredo, N; Carvalho, C; Guilhermino, L","Effects of microplastics and mercury in the freshwater bivalve Corbicula fluminea (Muller, 1774): Filtration rate, biochemical biomarkers and mercury bioconcentration",2018,"ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY","10.1016/j.ecoenv.2018.07.062",NA,"portugal","lab",NA,"14",2,"yes",2,"1-2,","yes","no","no","no","no","corbicula fluminea","mollusca","yes","yes","no","microplastics","fluorescent microplastics","prepared daily by dilution of a stock colloidal solution (prepared daily in ultra-pure water) into clean medium",2,"metals","mercury","by dilution of a stock solution of Mercury chloride",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOS:000449247600020","Xiong, QL; Shi, YJ; Lu, YL; Pan, KW; Dakhil, MA; Zhang, L; Xiao, Y","Sublethal or not? Responses of multiple biomarkers in Daphnia magna to single and joint effects of BDE-47 and BDE-209",2018,"ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY","10.1016/j.ecoenv.2018.08.007",NA,"china","lab",NA,"21",2,"yes",2,"1-2,","yes","yes","no","no","no","daphnia magna","crustacea","no","no","no","other chemicals","decabromodiphenyl ether","Daphnids were exposed to five concentrations (0.5, 1, 2, 4 and 8 μg/L) of nominal BDE-47 and five concentrations (25, 50, 100, 200 and 400 μg/L) of nominal BDE-209, respectively. Another sets of daphnids were exposed to different concentration of combined PBDE congeners solution in order of 0.5, 1, 2, 4 and 8 μg/L BDE-47 combined with 400 μg/L BDE-209 and 25, 50, 100, 200 μg/L BDE-209 combined with 50 μg/L BDE-47 respectively. Two unexposed daphnids were set aside for the control treatments (control and solvent control). Test and control media were renewed every other day before food addition.",6,"other chemicals","2,2′,4,4′-tetrabromodiphenyl ether","Daphnids were exposed to five concentrations (0.5, 1, 2, 4 and 8 μg/L) of nominal BDE-47 and five concentrations (25, 50, 100, 200 and 400 μg/L) of nominal BDE-209, respectively. Another sets of daphnids were exposed to different concentration of combined PBDE congeners solution in order of 0.5, 1, 2, 4 and 8 μg/L BDE-47 combined with 400 μg/L BDE-209 and 25, 50, 100, 200 μg/L BDE-209 combined with 50 μg/L BDE-47 respectively. Two unexposed daphnids were set aside for the control treatments (control and solvent control). Test and control media were renewed every other day before food addition.",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOS:000449271900004","Kelly, MR; Cohen, RA","The Effects of an Herbicide and Antibiotic Mixture on Aquatic Primary Producers and Grazers",2018,"BULLETIN OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY","10.1007/s00128-018-2451-0",NA,"usa","mesocosm","lentic","10",2,"yes",2,"1-2,","no","yes","yes","no","no","chlorella sp.; lemna minor; daphnia magna","mixed","no","no","no","herbicide","atrazine","Treatments were control (no addition), atrazine (1 μg L-1), tetracycline (1 μg L-1), and the mixture (1 μg L-1 of each) (n = 10).",2,"antibiotic","tetracycline","Treatments were control (no addition), atrazine (1 μg L-1), tetracycline (1 μg L-1), and the mixture (1 μg L-1 of each) (n = 10).",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOS:000449891800050","Wen, B; Jin, SR; Chen, ZZ; Gao, JZ; Liu, YN; Liu, JH; Feng, XS","Single and combined effects of microplastics and cadmium on the cadmium accumulation, antioxidant defence and innate immunity of the discus fish (Symphysodon aequifasciatus)",2018,"ENVIRONMENTAL POLLUTION","10.1016/j.envpol.2018.09.029",NA,"china","lab",NA,"30",2,"yes",2,"1-2,","yes","yes","yes","no","no","symphysodon aequifasciatus","fish","yes","no","no","microplastics","polystyrene","Animals were exposed to three concentrations of MPs (i.e., 0, 50 or 500 μg L-1) and two levels of waterborne Cd (i.e., 0 or 50 μg L-1) and thus formed a 3 * 2 array configuration. For the combination of MPs and Cd, MPs were mixed with one of the two concentrations of Cd for 24 h in the experimental tanks to guarantee that the MPs were thoroughly preloaded with Cd before exposure",3,"metals","cadmium","Animals were exposed to three concentrations of MPs (i.e., 0, 50 or 500 μg L-1) and two levels of waterborne Cd (i.e., 0 or 50 μg L-1) and thus formed a 3 * 2 array configuration. For the combination of MPs and Cd, MPs were mixed with one of the two concentrations of Cd for 24 h in the experimental tanks to guarantee that the MPs were thoroughly preloaded with Cd before exposure",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOS:000449892700034","Zhang, Q; Qu, Q; Lu, T; Ke, MJ; Zhu, YC; Zhang, M; Zhang, ZY; Du, BB; Pan, XL; Sun, LW; Qian, HF","The combined toxicity effect of nanoplastics and glyphosate on Microcystis aeruginosa growth",2018,"ENVIRONMENTAL POLLUTION","10.1016/j.envpol.2018.09.073",NA,"china","lab",NA,"4",2,"yes",2,"1-2,","no","no","yes","no","no","microcystis aeruginosa","bacteria","yes","no","no","herbicide","glyphosate","A 1 g/L stock solution of glyphosate was prepared in Milli-Q water, and the tested concentrations in this study were 0.5, 1, 3, 5 and 7 mg/L. The combined treatments included glyphosate (1 mg/L), glyphosate (5 mg/L), nPS-NH2 (5 mg/L), glyphosate (1 mg/L) + nPS-NH2 (5 mg/L) and glyphosate (5 mg/L) + nPS-NH2 (5 mg/L).",3,"nanoparticles","polystyrene nanoparticles","The 500 mg/L stock solution of nPS-NH2 was sonicated (20 kHz and 100 W bath at 25 °C) for 30 min before preparing the four tested concentrations (3, 5, 10 and 20 mg/L). The combined treatments included glyphosate (1 mg/L), glyphosate (5 mg/L), nPS-NH2 (5 mg/L), glyphosate (1 mg/L) + nPS-NH2 (5 mg/L) and glyphosate (5 mg/L) + nPS-NH2 (5 mg/L).",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOS:000450678000009","Griffiths, NA; Johnson, LT","Influence of dual nitrogen and phosphorus additions on nutrient uptake and saturation kinetics in a forested headwater stream",2018,"FRESHWATER SCIENCE","10.1086/700700",NA,"usa","field","lotic","28",2,"yes",2,"1-2,","no","no","no","no","yes",NA,NA,"yes","no","no","nutrients","nitrogen","ambient vs enriched with NDS",2,"nutrients","phosphorus","ambient vs enriched with NDS",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOS:000451071100051","da Silva, MM; Monteiro, JA","Nickel and Nitrogen Phytoremediation by Cyperus involucratus: Nickel Impairs Biomass Production and Nitrogen Removal",2018,"INCREASE","10.1007/978-3-319-70272-8_51",NA,"portugal","lab",NA,"34",2,"yes",2,"1-2,","no","yes","yes","no","no","cyperus involucratus","macrophyte","no","no","no","nutrients","nitrogen","Added to water",3,"metals","nickel","Added to water from a stock solution",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
